Category,URL,Name,Store Name,Price,,,,,,,,https://slickdeals.net/deal-categories/
Babies & Kids,https://slickdeals.net/f/13999031-lansinoh-signature-pro-portable-double-electric-breast-pump-with-lcd-screen-60-free-shipping?src=catpagev2,Lansinoh Signature Pro Portable Double Electric Breast Pump with LCD Screen $60 + Free shipping,Walmart,$60 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13997063-digital-hd-films-lord-of-the-rings-animated-iron-giant-superman-ii-more-5-each?src=catpagev2,"Digital HD Films: Lord of the Rings (Animated), Iron Giant, Superman II & More",Amazon,$5 each,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13998395-hey-play-kids-wooden-xylophone-8-7-98?src=catpagev2,Hey! Play! Kids Wooden Xylophone - $8 $7.98,Amazon,$7.98 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13999334-toy-story-woody-with-interactive-drop-down-action-34-99?src=catpagev2,Toy Story Woody with interactive drop down action  34.99,Target,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13998998-toy-story-4-pull-string-talking-woody-17-in-some-stores?src=catpagev2,"Toy Story 4 Pull String Talking Woody, $17 in some stores",Walmart,$17 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13997999-lego-overwatch-various-sets-at-macys?src=catpagev2,Lego Overwatch - Various sets at Macys,Macy's,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13999022-toy-story-signature-collection-jessie-or-bullseye-27-each-in-store?src=catpagev2,Toy Story Signature Collection Jessie or Bullseye - $27 each in store,,$27 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13998263-nerf-doubleclutch-inferno-nitro-toy-includes-blaster-4-foam-body-cars-double-reactive-target-double-ramp-8-obstacles-for-kids-5-years-old-up-13-96-reg-39-99?src=catpagev2,"NERF Doubleclutch Inferno Nitro Toy Includes Blaster,4 Foam Body Cars, Double Reactive Target, Double Ramp, & 8 Obstacles for Kids 5 Years Old & Up $13.96 (reg. 39.99)",Amazon,$13.96 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13998338-chicco-nextfit-zip-air-convertible-car-seat-azzurro-247-49?src=catpagev2,Chicco NextFit Zip Air Convertible Car Seat - Azzurro - $247.49,Albee Baby,$247.49 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13998284-segway-ninebot-gokart-kit-fry-s-469-normally-799?src=catpagev2,Segway Ninebot GoKart Kit @ fry's 469 (normally 799),Frys,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13997450-shop-disney-12-sleep-and-plush?src=catpagev2,Shop Disney: $12 Sleep and Plush,shopDisney,$12 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13997915-little-live-wrapples-slap-bracelets-shylo-4-97-amazon?src=catpagev2,Little Live Wrapples - Slap Bracelets - Shylo. $4.97 @ Amazon,Amazon,$4.97 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13994600-klutz-lego-gadgets-book-kit-15?src=catpagev2,Klutz Lego Gadgets Book Kit,Amazon,$15 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13997000-philips-avent-3-in-1-electric-steam-baby-bottle-sterilizer-36-99-amazon?src=catpagev2,Philips Avent 3-in-1 Electric Steam Baby Bottle Sterilizer $36.99 (Amazon),Amazon,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13994063-eddie-bauer-boys-adventurer-lined-cargo-pants-6-chutes-microfleece-shirt-jac-5-free-shipping?src=catpagev2,"Eddie Bauer Boys' Chutes Microfleece Shirt Jac $5, Adventurer Lined Cargo Pants",Eddie Bauer,$6 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13994951-lego-friends-andreas-pool-41034-costco-29-99-fs-member-only-more-sets?src=catpagev2,LEGO Friends Andreas Pool 41034 @ Costco $29.99 FS Member Only + more sets,Costco Wholesale,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13996514-eufy-security-video-baby-monitor-119-99-fsss?src=catpagev2,"Eufy Security, Video Baby Monitor $119.99 + FSSS",Amazon,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13995080-chicco-mini-bravo-lightweight-stroller-chili-or-stone-80-chicco-mini-bravo-plus-lightweight-stroller-eucalyptus-110-free-shipping?src=catpagev2,"Chicco Mini Bravo Lightweight Stroller (chili or stone) $80, Chicco Mini Bravo Plus Lightweight Stroller (eucalyptus) $110 + Free Shipping",Chicco,$80 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13994858-medal-sports-89-air-hockey-table-250-fs-costco?src=catpagev2,"Medal Sports 89"" Air Hockey Table. $250 + FS @ Costco",Costco Wholesale,$250 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13996169-lego-friends-friendship-bus-41395-778-pieces-56-free-shipping?src=catpagev2,LEGO Friends Friendship Bus 41395 (778 Pieces) $56 + Free shipping,Walmart,$56 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13993547-disney-frozen-2-reversible-sequins-large-plush-olaf-5-kids-paw-patrol-snuggle-wrap-skye-10-disney-s-frozen-2-olaf-kids-pillow-buddy-10-more-free-s-h-on-35?src=catpagev2,"Disney Frozen 2 Reversible Sequins Large Plush Olaf $5,  Kids' Paw Patrol Snuggle Wrap (Skye) $10, Disney's Frozen 2 Olaf Kids"" Pillow Buddy $10 & More + Free S/H on $35+",Walmart,$4.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13993031-zelos-boys-long-sleeve-thermal-t-shirt-4-zelos-girls-sequin-pocket-hoodie-6-more-free-shipping-25?src=catpagev2,"Zelos Boys' Long Sleeve Thermal T-Shirt $4, Zelos Girls' Sequin Pocket Hoodie $6 & More + Free Shipping $25+",Belk,$4 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13993274-10-lb-sharper-image-calming-comfort-weighted-blanket-35-free-shipping?src=catpagev2,10-Lb Sharper Image Calming Comfort Weighted Blanket $35 + Free Shipping,Walmart,$35 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13991894-sesame-street-elmo-toddler-swing-27-99?src=catpagev2,Sesame Street Elmo Toddler Swing $27.99,Walmart,$27.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13992128-easter-eggstravaganza-mad-libs-0-98-w-prime-shipping?src=catpagev2,Easter Eggstravaganza Mad Libs $0.98 w/ Prime shipping,Amazon,$0.98 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13991297-pillowfort-nursery-lamps-seahorse-13-50-bird-22-at-target-w-free-ship-on-35?src=catpagev2,"Pillowfort Nursery Lamps: Seahorse $13.50, Bird $22 at Target w/ Free Ship on $35+",Target,$13.50 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13990505-potato-head-playskool-mr-movin-lips-electronic-interactive-toy-9-97?src=catpagev2,Potato Head Playskool Mr Movin' Lips Electronic Interactive Toy $9.97,Amazon,$9.97 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13990229-cotton-on-kids-sale-3-count-boys-licensed-briefs-marvel-avenger-heroes-2-70-girls-huggie-tights-2-70-more-fs-on-25?src=catpagev2,"Cotton On Kids Sale: 3-Count Boys' Licensed Briefs (Marvel Avenger Heroes) $2.70, Girls' Huggie Tights $2.70 & More + FS on $25+",Cotton On,$2.70 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13990499-furreal-hoppin-topper-interactive-plush-pet-toy-23-39?src=catpagev2,furReal Hoppin’ Topper Interactive Plush Pet Toy $23.39,Amazon,$23.39 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13989971-3-5-hobbykids-kids-robot-boppin-punching-bag-3-97-dash-super-fighter-kids-boxing-pretend-play-set-19-95-more-free-shipping-on-35?src=catpagev2,"3.5' HobbyKids Kids' Robot Boppin Punching Bag $3.97, Dash Super Fighter Kids' Boxing Pretend Play Set $19.95 & More + Free Shipping on $35+",Walmart,$3.97 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13989953-thule-bike-child-carriers-176?src=catpagev2,Thule Bike Child Carriers $176,buybuy BABY,$151.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13988252-tonka-steel-classic-mighty-dump-truck-17-crane-40-more-at-walmart-w-free-ship-on-35?src=catpagev2,"Tonka: Steel Classic Mighty Crane $40, Classic Mighty Dump Truck",Walmart,$17 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13989311-bravo-trio-travel-system-meridian?src=catpagev2,Bravo Trio Travel System - Meridian,Chicco,$285 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13987502-crayola-art-n-activity-studio-convertible-easel-desk-with-stool-25-at-walmart-w-free-ship-on-35?src=catpagev2,Crayola Kid's Art N Activity Studio Convertible Easel/Desk w/ Stool,Walmart,$25 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13987022-kids-beach-towels-spider-man-disney-mickey-minnie-or-frozen-2-5-85-more-free-s-h-on-25?src=catpagev2,"Kids' Beach Towels: Spider-Man, Disney Mickey, Minnie or Frozen 2",Belk,$5.85 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13987562-2-pack-limited-too-kids-decorative-pillows-mermaid-kitty-girl-power-5-more-at-walmart-free-ship-on-35?src=catpagev2,"2-Pack Limited Too Kids' Decorative Pillows (Mermaid Kitty, Girl Power) $5 & More at Walmart + Free Ship on $35+",Walmart,$5 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13986590-vincent-van-gogh-wheatfield-with-cypress-1000-piece-jigsaw-puzzle-11-99-pre-order?src=catpagev2,Vincent van Gogh: Wheatfield with Cypress: 1000 piece jigsaw puzzle  $11.99 pre-order,Amazon,$11.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13986815-tiddledy-winks-game-3-74-or-marvelous-matchstick-challenge-7-49-free-shipping?src=catpagev2,Tiddledy Winks Game $3.74 or Marvelous Matchstick Challenge $7.49 + Free shipping,Duluth Trading Company,$3.74 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13985093-fisher-price-inflatable-ball-pit-w-25-balls-various-designs-15-more-free-s-h-on-35?src=catpagev2,Fisher-Price Inflatable Ball Pit w/ 25 Balls (Various Designs),Walmart,$15 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13987466-6-volt-dc-comics-batman-batmobile-battery-powered-rideon-features-light-up-cannons-and-sounds-99?src=catpagev2,6 Volt DC Comics Batman Batmobile Battery Powered Rideon - Features Light up Cannons and Sounds! $99,Walmart,$99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13985729-easter-eggstravaganza-mad-libs-paperback-1-18-amazon?src=catpagev2,Easter Eggstravaganza Mad Libs (Paperback) $1.18 @ Amazon,Amazon,$1.18 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13984418-gymboree-boys-cable-knit-sweater-vest-6-boys-chino-pants-6-59-girls-floral-dress-10-more-free-shipping?src=catpagev2,"Gymboree Boys Cable Knit Sweater Vest $6, Boys Chino Pants $6.59, Girls Floral Dress $10 & More + Free shipping",Gymboree,$6 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13983506-costway-baby-door-walk-through-safety-gate-40-95-free-shipping?src=catpagev2,Costway Baby Door Walk Through Safety Gate-$40.95 + Free Shipping,Costway,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13983002-14-gund-line-friends-choco-standing-plush-stuffed-animal-bear-brown-9-98-amazon?src=catpagev2,"14"" GUND LINE Friends Choco Standing Plush Stuffed Animal Bear, Brown. $9.98 @ Amazon",Amazon,$9.98 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13983938-13-x-13-emojination-emoji-plush-pillow-various-5-each-16-dc-comics-the-flash-plush-pillow-4-97-free-s-h-on-35?src=catpagev2,"13"" x 13"" Emojination Emoji Plush Pillow (various) $5 Each, 16"" DC Comics The Flash Plush Pillow $4.97 + Free S/H on $35+",Walmart,$5 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13984328-operation-game-buzz-lightyear-from-toy-story-9-99?src=catpagev2,Operation Game: Buzz Lightyear from Toy Story $9.99,Best Buy,$9.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13982198-pre-order-animal-crossing-new-horizons-official-companion-guide-paperback-april-30-2020-17-99?src=catpagev2,"Pre-Order Animal Crossing: New Horizons Official Companion Guide Paperback – April 30, 2020 $17.99",Amazon,$17.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13983134-8-piece-ja-ru-wow-crossbow-set-party-favor-bundle-pack-8-crossbows-foam-darts-3-35-free-s-h-on-35?src=catpagev2,8-Piece Ja-Ru Wow Crossbow Set Party Favor Bundle Pack (8 Crossbows + Foam Darts) $3.35 + Free S/H on $35+,Walmart,$3.35 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13983260-heroes-and-treasure-children-s-tabletop-rpg-board-game-39-99-with-free-shipping?src=catpagev2,Heroes and Treasure Children's Tabletop RPG Board Game $39.99 with free shipping,,$39.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13981331-funko-rick-morty-metallic-space-suit-morty-4-50-funko-pop-floating-death-crystal-morty-4-more-free-store-pickup-at-walmart-or-free-s-h-on-35?src=catpagev2,Funko Rick & Morty Metallic Space Suit Morty Action Figure,Walmart,$4.50 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13981274-marvel-legends-action-figures-shuri-black-panther-loki-9-87-lady-deadpool-11-73-more-free-ship-w-35?src=catpagev2,"Marvel Legends Action Figures Shuri Black Panther, Loki",Walmart,$9.90 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13981445-5-piece-backpack-set-marvel-or-paw-patrol-11-50-each-disney-incredibles-backpack-w-eye-mask-7-more-free-shipping-on-35?src=catpagev2,"5-Piece Backpack Set (Marvel or Paw Patrol) $11.50 Each, Disney Incredibles Backpack w/ Eye Mask $7 & More + Free Shipping on $35+",Walmart,$11.50 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13981586-sam-s-club-members-kids-5-lb-shark-weighted-blanket-4-colors-30-shipping?src=catpagev2,Sam's Club Members: Kids 5-lb. Shark Weighted Blanket (4 colors) $30 + Shipping,Sam's Club,$29.98 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13980710-kids-meal-for-1?src=catpagev2,Kids Meal for $1,Arby's,$1 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13978928-funko-pop-town-ghostbusters-dr-peter-venkman-w-firehouse-14-48-free-store-pickup-or-free-s-h-w-orders-35-walmart?src=catpagev2,Funko Pop! Town: Ghostbusters Dr. Peter Venkman w/ Firehouse,Walmart,$14.50 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13979081-swerve-ball-starter-set-9-99-fs?src=catpagev2,Swerve Ball Starter Set $9.99 + FS,Daily Steals,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13978610-2-count-dhp-fusion-30-metal-backless-bar-stools-with-wood-seats-antique-copper-or-bronze-69-free-shipping?src=catpagev2,"2-Count DHP Fusion 30"" Metal Backless Bar Stools with Wood Seats (antique copper or bronze) $69 + Free Shipping",Walmart,$69 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13976999-578-part-k-nex-dragon-s-revenge-thrill-coaster-building-set-26-40-at-walmart-w-free-pickup-or-free-ship-on-35?src=catpagev2,578-Piece K'NEX Dragon's Revenge Thrill Coaster Building Set,Walmart,$26.40 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13976168-40-x50-kids-throw-blankets-justice-league-or-plush-mermaid-tale-5-each-free-s-h-on-35?src=catpagev2,"40""x50"" Kids Throw Blankets: Justice League or Plush Mermaid Tale",Walmart,$5 each,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13975997-transformers-siege-voyager-class-megatron-for-15-90-thundercracker-for-16-99-fs-w-prime?src=catpagev2,"Transformers Siege Voyager-Class  Megatron for $15.90, Thundercracker for $16.99, FS w/Prime",Amazon,$15.90 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13976573-delta-clutch-travel-stroller-similar-to-gb-pockit-for-99-tax-free-shipping?src=catpagev2,Delta Clutch travel stroller (similar to Gb Pockit) for $99 + tax (free shipping),,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13974992-jurassic-world-dino-rivals-attack-pack-proceratosaurus-dinosaur-figure-8-more-free-s-h-on-35?src=catpagev2,Jurassic World Dino Rivals Attack Pack Proceratosaurus Dinosaur Figure,Walmart,$8 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13974890-disney-s-frozen-2-girls-printed-backpack-9-75-5-pc-paw-patrol-kids-backpack-set-15-60-more-free-shipping-25?src=catpagev2,"Disney's Frozen 2 Girls' Printed Backpack $9.75, 5-Pc Paw Patrol Kids' Backpack Set $15.60 & More + Free Shipping $25+",Belk,$9.75 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13975433-26-x-26-lightning-bug-truck-shaped-rug-6-more-at-belk-free-ship-on-25?src=catpagev2,"26"" x 26"" Lightning Bug Truck Shaped Rug $6 & More at Belk + Free Ship on $25+",Belk,$6 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13974497-dreamworks-trolls-youth-poppy-headphones?src=catpagev2,DreamWorks Trolls Youth Poppy Headphones,Belk,$15.57 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13975157-britax-clicktight-car-seats-frontier-pinnacle-previous-versions-on-sale-213-74?src=catpagev2,Britax ClickTight Car Seats (Frontier + Pinnacle) previous versions on sale $213.74,Albee Baby,$213.74 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13975100-puddle-jumper-kids-green-frog-life-vest-10-stearns-puddle-jumper-kids-clown-fish-life-vest-11-free-shipping-on-35?src=catpagev2,"Puddle Jumper Kids' Green Frog Life Vest $10, Stearns Puddle Jumper Kids' Clown Fish Life Vest $11 + Free Shipping on $35+",Walmart,$9.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13974578-diary-of-a-wimpy-kid-box-of-books-books-1-10-hardcover-amazon-60-possible-50?src=catpagev2,Diary of a Wimpy Kid Box of Books (Books 1-10) Hardcover - Amazon $60 possible $50,Amazon,$60 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13973207-2-pack-disney-plush-dumbo-dumbo-w-fireman-9-97-4-98-each-mickey-mouse-rainbow-mickey-mouse-9-97-4-98-each-free-shipping-on-35?src=catpagev2,"2-Pack Disney Plush: Dumbo & Dumbo w/ Fireman $9.97 ($4.98 Each), Mickey Mouse & Rainbow Mickey Mouse $9.97 ($4.98 Each) + Free Shipping on $35+",Walmart,$9.97 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13972994-eastpoint-sports-3-in-1-hunting-trainer-15-free-shipping-w-35?src=catpagev2,EastPoint Sports 3-in-1 Hunting Trainer $15 + Free shipping w/ $35+,Walmart,$14.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13972130-icon-heroes-collectibles-sale-up-to-90-off?src=catpagev2,Icon Heroes Collectibles Sale Up to 90% Off,,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13971788-rubik-s-cube-neon-pop-3x3-puzzle-5-disney-frozen-ii-frosted-fishing-game-7-49-more-free-store-pickup-at-walmart-or-fs-on-35?src=catpagev2,"Rubik's Cube Neon Pop 3x3 Puzzle $5, Disney Frozen II Frosted Fishing Game $7.49 & More + Free Store Pickup at Walmart or FS on $35+",Walmart,$7.49 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13970801-huffy-6v-plush-toddler-ride-on-toys-nick-jr-paw-patrol-chase-or-disney-lion-king-simba-44-each-free-shipping?src=catpagev2,Huffy 6V Plush Toddler Ride-On Toys: Nick Jr. Paw Patrol Chase or Disney Lion King Simba $44 Each + Free Shipping,Walmart,$44 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13971182-magformers-neon-30pc-and-transform-17pc-wheel-set-sams-club-exclusive-2-toy-bundle-pack-29-98?src=catpagev2,Magformers Neon 30Pc and Transform 17Pc Wheel Set Sams Club Exclusive 2 Toy Bundle Pack $29.98,Sam's Club,$29.98 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13971056-play-doh-mysteries-disney-frozen-2-snow-globe-playset-surprise-toy-8-88-free-store-pickup-at-walmart?src=catpagev2,Play-Doh Mysteries Disney Frozen 2 Snow Globe Playset Surprise Toy $8.88 + Free store pickup at Walmart,Walmart,$8.88 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13970681-garmin-vivofit-jr-2-star-wars-the-resistance-kids-fitness-activity-tracker-refurbished-1-year-warranty-for-27-95-free-shipping?src=catpagev2,Garmin Vivofit JR 2 Star Wars The Resistance Kids Fitness Activity Tracker - Refurbished - 1 Year Warranty for $27.95 + Free Shipping,eBay,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13970162-amazon-mcfarlane-toys-my-hero-academia-all-might-action-figure-12-54-fs-w-prime?src=catpagev2,Amazon: McFarlane Toys My Hero Academia All Might Action Figure $12.54 + FS w/PRIME,Amazon,$12.54 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13969781-megaman-classic-8-bit-figure-2-pack-mega-man-vs-electric-man-3-23?src=catpagev2,MegaMan Classic 8-Bit Figure 2-Pack(Mega Man Vs. Electric Man) $3.23,Amazon,$3.23 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13969316-pokemon-center-store-free-standard-shipping-on-all-orders-pokemon-plushes-clothing-figures-pins-tcg-home-office-items?src=catpagev2,"Pokemon Center Store: Free Standard Shipping on All Orders (Pokemon Plushes, Clothing, Figures/Pins, TCG, Home/ Office Items)",,,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13969805-dragon-ball-super-dragon-stars-frieza-first-form-figure-6-78?src=catpagev2,Dragon Ball Super - Dragon Stars Frieza First Form Figure $6.78,Amazon,$6.78 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13967615-asmodee-jamaica-board-game-26-06-f-s-with-prime?src=catpagev2,Asmodee Jamaica Board game $26.06 F/S with Prime,Amazon,$26.06 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13966616-num-noms-mystery-makeup-with-hidden-cosmetics-inside-2-5?src=catpagev2,Num Noms Mystery Makeup with Hidden Cosmetics Inside $2.5,Walmart,$2.50 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13964231-pets-alive-boppi-the-booty-shakin-llama-white-13-free-shipping-on-35?src=catpagev2,Pets Alive Boppi The Booty Shakin Llama (White),Walmart,$13 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13965605-learning-resources-hedgehog-for-10-99?src=catpagev2,Learning Resources Hedgehog for $10.99,Amazon,$10.99 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13965572-reebok-kid-s-nano-shoes-for-25-free-shipping?src=catpagev2,Reebok Kid’s Nano Shoes for $25 + Free Shipping,Reebok,$25 ,,,,,,,,
Babies & Kids,https://slickdeals.net/f/13965383-marvel-vs-capcom-black-widow-vs-ryu-3-75-figure-2-pack-9-99-walmart?src=catpagev2,"Marvel vs. Capcom: Black Widow vs. Ryu 3.75"" Figure 2-Pack - $9.99 @ Walmart",Walmart,$9.99 ,,,,,,,,
